Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier
2025-08-26 04:11:48 +0000,Barbell Curl, 8,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Dumbbell Row, 8,25.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-08-26 04:11:48 +0000,Dumbbell Row, 4,40.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Dumbbell Row, 4,40.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Dumbbell Skullcrusher, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Dumbbell Skullcrusher, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Dumbbell Skullcrusher, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Hammer Curls, 8,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-26 04:11:48 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Decline Sit Up, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Decline Sit Up, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Decline Sit Up, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-26 04:11:48 +0000,Decline Sit Up, 6,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Front Squat, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Front Squat, 5,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Front Squat, 5,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Front Squat, 5,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Front Squat, 5,65.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Deadlift, 8,65.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Deadlift, 3,105.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Deadlift, 4,115.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Deadlift, 4,115.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Deadlift, 4,115.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Barbell Hip Thrust, 5,85.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Barbell Hip Thrust, 5,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Barbell Hip Thrust, 8,125.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Barbell Hip Thrust, 10,125.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 8,105.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 3,160.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 8,175.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 8,175.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 8,175.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Press, 8,175.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Back Extensions, 14,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Extension, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-24 06:14:55 +0000,Leg Extension, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Extension, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-24 06:14:55 +0000,Leg Extension, 6,60.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Barbell Shoulder Press, 8,25.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-22 05:13:31 +0000,Barbell Shoulder Press, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Barbell Shoulder Press, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Barbell Shoulder Press, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Barbell Shoulder Press, 5,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Lat Pulldown, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-22 05:13:31 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Dumbbell Bench Press, 5,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Dumbbell Bench Press, 5,24.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Dumbbell Bench Press, 5,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Dumbbell Bench Press, 5,30.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Tricep Push Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Tricep Push Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Tricep Push Up, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-22 05:13:31 +0000,Cable Crossover Fly, 8,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Cable Crossover Fly, 8,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Cable Crossover Fly, 8,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-22 05:13:31 +0000,Cable Crossover Fly, 8,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Barbell Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-03 07:24:40 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Barbell Bench Press, 5,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Dumbbell Row, 8,20.0,0.0,0.0,0.0,0.0,true,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Row, 5,34.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Row, 5,34.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Row, 5,34.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Row, 5,34.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Close-Grip Bench Press, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-03 07:24:40 +0000,Close-Grip Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Close-Grip Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Close-Grip Bench Press, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Dumbbell Incline Bench Press, 8,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Incline Bench Press, 8,18.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Incline Bench Press, 10,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dumbbell Incline Bench Press, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-08-03 07:24:40 +0000,Dip, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Dip, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Dip, 10,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Seated Back Extension, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Seated Back Extension, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Seated Back Extension, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Seated Back Extension, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-03 07:24:40 +0000,Seated Back Extension, 12,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Back Squat, 8,50.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-01 13:17:33 +0000,Back Squat, 4,85.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Back Squat, 5,85.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Back Squat, 5,85.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Back Squat, 5,85.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 8,70.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 3,95.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 5,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 5,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 5,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Deadlift, 5,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Single Leg Glute Bridge, 0,0.0,34.0,0.0,0.0,0.0,false,, 0.0
2025-08-01 13:17:33 +0000,Single Leg Glute Bridge, 0,0.0,34.0,0.0,0.0,0.0,false,, 0.0
2025-08-01 13:17:33 +0000,Single Leg Glute Bridge, 0,0.0,34.0,0.0,0.0,0.0,false,, 0.0
2025-08-01 13:17:33 +0000,Leg Press, 8,120.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-01 13:17:33 +0000,Leg Press, 3,160.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-08-01 13:17:33 +0000,Leg Press, 5,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Press, 5,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Press, 5,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Press, 6,200.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Extension, 10,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Extension, 10,40.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Extension, 12,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Leg Extension, 15,45.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-08-01 13:17:33 +0000,Ab Rollout, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Shoulder Press, 10,25.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Shoulder Press, 10,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Shoulder Press, 11,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Shoulder Press, 11,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Bent Over Barbell Row, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-24 04:15:53 +0000,Bent Over Barbell Row, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Bent Over Barbell Row, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Curl, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-24 04:15:53 +0000,Barbell Curl, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Curl, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Barbell Curl, 7,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Hammer Curls, 9,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Hammer Curls, 9,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Hammer Curls, 9,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Arnold Dumbbell Press, 12,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Arnold Dumbbell Press, 12,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Arnold Dumbbell Press, 12,12.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-24 04:15:53 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-24 04:15:53 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Barbell Back Squat with Deep Partial Squat, 10,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-23 14:11:21 +0000,Barbell Back Squat with Deep Partial Squat, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Barbell Back Squat with Deep Partial Squat, 8,30.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Dumbbell Romanian Deadlift, 11,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Dumbbell Romanian Deadlift, 11,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Dumbbell Romanian Deadlift, 11,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Dumbbell Romanian Deadlift, 11,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Dumbbell Romanian Deadlift, 11,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Leg Press, 8,90.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-23 14:11:21 +0000,Leg Press, 3,130.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-23 14:11:21 +0000,Leg Press, 10,150.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Leg Press, 10,150.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Leg Press, 10,150.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Leg Press, 10,150.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Russian Twist, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Russian Twist, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Russian Twist, 12,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Single Leg Hip Thrust, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Single Leg Hip Thrust, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Single Leg Hip Thrust, 7,0.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 7,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-23 14:11:21 +0000,Vertical Leg Raise, 11,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 6,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Barbell Incline Bench Press, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Bent Over Barbell Row, 8,35.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-22 04:15:04 +0000,Bent Over Barbell Row, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Bent Over Barbell Row, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Bent Over Barbell Row, 5,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Dumbbell Skullcrusher, 6,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Skullcrusher, 7,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Skullcrusher, 8,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Skullcrusher, 10,16.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Fly, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Fly, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dumbbell Fly, 12,14.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-22 04:15:04 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Dip, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Reverse Hyperextension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Reverse Hyperextension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Reverse Hyperextension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-22 04:15:04 +0000,Reverse Hyperextension, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Front Squat, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-17 04:11:46 +0000,Front Squat, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Front Squat, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Front Squat, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Deadlift, 5,75.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Deadlift, 5,90.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Deadlift, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Deadlift, 6,105.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Leg Press, 8,110.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-17 04:11:46 +0000,Leg Press, 3,160.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-17 04:11:46 +0000,Leg Press, 5,180.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Leg Press, 6,180.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Dumbbell Lunge, 8,15.0,0.0,0.0,0.0,0.0,true,, 4.0
2025-07-17 04:11:46 +0000,Dumbbell Lunge, 6,26.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-17 04:11:46 +0000,Dumbbell Lunge, 6,26.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-17 04:11:46 +0000,Dumbbell Lunge, 6,26.0,0.0,0.0,0.0,0.0,false,, 4.0
2025-07-17 04:11:46 +0000,Cable Pull Through, 12,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Cable Pull Through, 12,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Cable Pull Through, 12,15.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Ab Rollout, 8,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Ab Rollout, 9,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Ab Rollout, 12,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-17 04:11:46 +0000,Ab Rollout, 15,0.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Close-Grip Bench Press, 6,55.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-14 13:48:13 +0000,Close-Grip Bench Press, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Close-Grip Bench Press, 8,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Close-Grip Bench Press, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Close-Grip Bench Press, 10,55.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Barbell Curl, 8,20.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-14 13:48:13 +0000,Barbell Curl, 6,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Barbell Curl, 6,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Barbell Curl, 6,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Barbell Curl, 6,35.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Lat Pulldown, 8,40.0,0.0,0.0,0.0,0.0,true,, 1.0
2025-07-14 13:48:13 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Lat Pulldown, 4,70.0,0.0,0.0,0.0,0.0,false,, 1.0
2025-07-14 13:48:13 +0000,Dumbbell Front Raise, 8,8.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-14 13:48:13 +0000,Dumbbell Front Raise, 8,9.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-14 13:48:13 +0000,Dumbbell Front Raise, 10,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-14 13:48:13 +0000,Dumbbell Front Raise, 12,10.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-14 13:48:13 +0000,Hammer Curls, 10,20.0,0.0,0.0,0.0,0.0,false,, 2.0
2025-07-14 13:48:13 +0000,Hammer Curls, 10,20.0,0.0,0.0,0.0,0.0,false,, 2.0
